sequencia	referencia	identidade	cobertura
WP_010882311.1	5wjw_h	44	105
WP_010882311.1	5wjw_g	44	105
WP_010882311.1	5wjw_f	44	105
WP_010882311.1	5wjw_e	44	105
WP_010882311.1	5wjw_d	44	105
WP_010882311.1	5wjw_c	44	105
WP_010882311.1	5wjw_b	44	105
WP_010882311.1	5wjw_a	44	105
WP_010882311.1	5wjw_Z	44	105
WP_010882311.1	5wjw_Y	44	105
WP_010882311.1	5wjw_X	44	105
WP_010882311.1	5wjw_W	44	105
WP_010882311.1	5wjw_V	44	105
WP_010882311.1	5wjw_U	44	105
WP_010882311.1	5wjw_T	44	105
WP_010882311.1	5wjw_S	44	105
WP_010882311.1	5wjw_R	44	105
WP_010882311.1	5wjw_Q	44	105
WP_010882311.1	5wjw_P	44	105
WP_010882311.1	5wjw_O	44	105
WP_010882311.1	5wjw_N	44	105
WP_010882311.1	5wjw_M	44	105
WP_010882311.1	5wjw_L	44	105
WP_010882311.1	5wjw_K	44	105
WP_010882311.1	5wjw_J	44	105
WP_010882311.1	5wjw_I	44	105
WP_010882311.1	5wjw_H	44	105
WP_010882311.1	5wjw_G	44	105
WP_010882311.1	5wjw_F	44	105
WP_010882311.1	5wjw_E	44	105
WP_010882311.1	5wjw_D	44	105
WP_010882311.1	5wjw_C	44	105
WP_010882311.1	5wjw_B	44	105
WP_010882311.1	5wjw_A	44	105
WP_010882311.1	5maw_D	44	105
WP_010882311.1	5wjt_o	44	105
WP_010882311.1	5wjt_n	44	105
WP_010882311.1	5wjt_m	44	105
WP_010882311.1	5wjt_l	44	105
WP_010882311.1	5wjt_k	44	105
WP_010882311.1	5wjt_j	44	105
WP_010882311.1	5wjt_i	44	105
WP_010882311.1	5wjt_h	44	105
WP_010882311.1	5wjt_g	44	105
WP_010882311.1	5wjt_f	44	105
WP_010882311.1	5wjt_e	44	105
WP_010882311.1	5wjt_d	44	105
WP_010882311.1	5wjt_c	44	105
WP_010882311.1	5wjt_b	44	105
WP_010882311.1	5wjt_a	44	105
WP_010882311.1	5wjt_Z	44	105
WP_010882311.1	5wjt_Y	44	105
WP_010882311.1	5wjt_X	44	105
WP_010882311.1	5wjt_W	44	105
WP_010882311.1	5wjt_V	44	105
WP_010882311.1	5wjt_U	44	105
WP_010882311.1	5wjt_T	44	105
WP_010882311.1	5wjt_S	44	105
WP_010882311.1	5wjt_R	44	105
WP_010882311.1	5wjt_Q	44	105
WP_010882311.1	5wjt_P	44	105
WP_010882311.1	5wjt_O	44	105
WP_010882311.1	5wjt_N	44	105
WP_010882311.1	5wjt_M	44	105
WP_010882311.1	5wjt_L	44	105
WP_010882311.1	5wjt_K	44	105
WP_010882311.1	5wjt_J	44	105
WP_010882311.1	5wjt_I	44	105
WP_010882311.1	5wjt_H	44	105
WP_010882311.1	5wjt_G	44	105
WP_010882311.1	5wjt_F	44	105
WP_010882311.1	5wjt_E	44	105
WP_010882311.1	5wjt_D	44	105
WP_010882311.1	5wjt_C	44	105
WP_010882311.1	5wjt_B	44	105
WP_010882311.1	5wjt_A	44	105
WP_010882311.1	5wjv_t	44	105
WP_010882311.1	5wjv_s	44	105
WP_010882311.1	5wjv_r	44	105
WP_010882311.1	5wjv_q	44	105
WP_010882311.1	5wjv_p	44	105
WP_010882311.1	5wjv_o	44	105
WP_010882311.1	5wjv_n	44	105
WP_010882311.1	5wjv_m	44	105
WP_010882311.1	5wjv_l	44	105
WP_010882311.1	5wjv_k	44	105
WP_010882311.1	5wjv_j	44	105
WP_010882311.1	5wjv_i	44	105
WP_010882311.1	5wjv_h	44	105
WP_010882311.1	5wjv_g	44	105
WP_010882311.1	5wjv_f	44	105
WP_010882311.1	5wjv_e	44	105
WP_010882311.1	5wjv_d	44	105
WP_010882311.1	5wjv_c	44	105
WP_010882311.1	5wjv_b	44	105
WP_010882311.1	5wjv_a	44	105
WP_010882311.1	5wjv_Z	44	105
WP_010882311.1	5wjv_Y	44	105
WP_010882311.1	5wjv_X	44	105
WP_010882311.1	5wjv_W	44	105
WP_010882311.1	5wjv_V	44	105
WP_010882311.1	5wjv_U	44	105
WP_010882311.1	5wjv_T	44	105
WP_010882311.1	5wjv_S	44	105
WP_010882311.1	5wjv_R	44	105
WP_010882311.1	5wjv_Q	44	105
WP_010882311.1	5wjv_P	44	105
WP_010882311.1	5wjv_O	44	105
WP_010882311.1	5wjv_N	44	105
WP_010882311.1	5wjv_M	44	105
WP_010882311.1	5wjv_L	44	105
WP_010882311.1	5wjv_K	44	105
WP_010882311.1	5wjv_J	44	105
WP_010882311.1	5wjv_I	44	105
WP_010882311.1	5wjv_H	44	105
WP_010882311.1	5wjv_G	44	105
WP_010882311.1	5wjv_F	44	105
WP_010882311.1	5wjv_E	44	105
WP_010882311.1	5wjv_D	44	105
WP_010882311.1	5wjv_C	44	105
WP_010882311.1	5wjv_B	44	105
WP_010882311.1	5wjv_A	44	105
WP_010882311.1	5wjz_t	44	105
WP_010882311.1	5wjz_s	44	105
WP_010882311.1	5wjz_r	44	105
WP_010882311.1	5wjz_q	44	105
WP_010882311.1	5wjz_p	44	105
WP_010882311.1	5wjz_o	44	105
WP_010882311.1	5wjz_n	44	105
WP_010882311.1	5wjz_m	44	105
WP_010882311.1	5wjz_l	44	105
WP_010882311.1	5wjz_k	44	105
WP_010882311.1	5wjz_j	44	105
WP_010882311.1	5wjz_i	44	105
WP_010882311.1	5wjz_h	44	105
WP_010882311.1	5wjz_g	44	105
WP_010882311.1	5wjz_f	44	105
WP_010882311.1	5wjz_e	44	105
WP_010882311.1	5wjz_d	44	105
WP_010882311.1	5wjz_c	44	105
WP_010882311.1	5wjz_b	44	105
WP_010882311.1	5wjz_a	44	105
WP_010882311.1	5wjz_Z	44	105
WP_010882311.1	5wjz_Y	44	105
WP_010882311.1	5wjz_X	44	105
WP_010882311.1	5wjz_W	44	105
WP_010882311.1	5wjz_V	44	105
WP_010882311.1	5wjz_U	44	105
WP_010882311.1	5wjz_T	44	105
WP_010882311.1	5wjz_S	44	105
WP_010882311.1	5wjz_R	44	105
WP_010882311.1	5wjz_Q	44	105
WP_010882311.1	5wjz_P	44	105
WP_010882311.1	5wjz_O	44	105
WP_010882311.1	5wjz_N	44	105
WP_010882311.1	5wjz_M	44	105
WP_010882311.1	5wjz_L	44	105
WP_010882311.1	5wjz_K	44	105
WP_010882311.1	5wjz_J	44	105
WP_010882311.1	5wjz_I	44	105
WP_010882311.1	5wjz_H	44	105
WP_010882311.1	5wjz_G	44	105
WP_010882311.1	5wjz_F	44	105
WP_010882311.1	5wjz_E	44	105
WP_010882311.1	5wjz_D	44	105
WP_010882311.1	5wjz_C	44	105
WP_010882311.1	5wjz_B	44	105
WP_010882311.1	5wjz_A	44	105
WP_010882311.1	5wju_t	43	105
WP_010882311.1	5wju_s	43	105
WP_010882311.1	5wju_r	43	105
WP_010882311.1	5wju_q	43	105
WP_010882311.1	5wju_p	43	105
WP_010882311.1	5wju_o	43	105
WP_010882311.1	5wju_n	43	105
WP_010882311.1	5wju_m	43	105
WP_010882311.1	5wju_l	43	105
WP_010882311.1	5wju_k	43	105
WP_010882311.1	5wju_j	43	105
WP_010882311.1	5wju_i	43	105
WP_010882311.1	5wju_h	43	105
WP_010882311.1	5wju_g	43	105
WP_010882311.1	5wju_f	43	105
WP_010882311.1	5wju_e	43	105
WP_010882311.1	5wju_d	43	105
WP_010882311.1	5wju_c	43	105
WP_010882311.1	5wju_b	43	105
WP_010882311.1	5wju_a	43	105
WP_010882311.1	5wju_Z	43	105
WP_010882311.1	5wju_Y	43	105
WP_010882311.1	5wju_X	43	105
WP_010882311.1	5wju_W	43	105
WP_010882311.1	5wju_V	43	105
WP_010882311.1	5wju_U	43	105
WP_010882311.1	5wju_T	43	105
WP_010882311.1	5wju_S	43	105
WP_010882311.1	5wju_R	43	105
WP_010882311.1	5wju_Q	43	105
WP_010882311.1	5wju_P	43	105
WP_010882311.1	5wju_O	43	105
WP_010882311.1	5wju_N	43	105
WP_010882311.1	5wju_M	43	105
WP_010882311.1	5wju_L	43	105
WP_010882311.1	5wju_K	43	105
WP_010882311.1	5wju_J	43	105
WP_010882311.1	5wju_I	43	105
WP_010882311.1	5wju_H	43	105
WP_010882311.1	5wju_G	43	105
WP_010882311.1	5wju_F	43	105
WP_010882311.1	5wju_E	43	105
WP_010882311.1	5wju_D	43	105
WP_010882311.1	5wju_C	43	105
WP_010882311.1	5wju_B	43	105
WP_010882311.1	5wju_A	43	105
WP_010882311.1	6b5b_F	46	58
WP_010882311.1	6b5b_F	50	35
WP_010882311.1	5gy2_D	42	63
WP_010882311.1	5gy2_C	42	63
WP_010882311.1	5wk6_o	37	58
WP_010882311.1	5wk6_o	47	34
WP_010882311.1	5wk6_n	37	58
WP_010882311.1	5wk6_n	47	34
WP_010882311.1	5wk6_m	37	58
WP_010882311.1	5wk6_m	47	34
WP_010882311.1	5wk6_l	37	58
WP_010882311.1	5wk6_l	47	34
WP_010882311.1	5wk6_k	37	58
WP_010882311.1	5wk6_k	47	34
WP_010882311.1	5wk6_j	37	58
WP_010882311.1	5wk6_j	47	34
WP_010882311.1	5wk6_i	37	58
WP_010882311.1	5wk6_i	47	34
WP_010882311.1	5wk6_h	37	58
WP_010882311.1	5wk6_h	47	34
WP_010882311.1	5wk6_g	37	58
WP_010882311.1	5wk6_g	47	34
WP_010882311.1	5wk6_f	37	58
WP_010882311.1	5wk6_f	47	34
WP_010882311.1	5wk6_e	37	58
WP_010882311.1	5wk6_e	47	34
WP_010882311.1	5wk6_d	37	58
WP_010882311.1	5wk6_d	47	34
WP_010882311.1	5wk6_c	37	58
WP_010882311.1	5wk6_c	47	34
WP_010882311.1	5wk6_b	37	58
WP_010882311.1	5wk6_b	47	34
WP_010882311.1	5wk6_a	37	58
WP_010882311.1	5wk6_a	47	34
WP_010882311.1	5wk6_Z	37	58
WP_010882311.1	5wk6_Z	47	34
WP_010882311.1	5wk6_Y	37	58
WP_010882311.1	5wk6_Y	47	34
WP_010882311.1	5wk6_X	37	58
WP_010882311.1	5wk6_X	47	34
WP_010882311.1	5wk6_W	37	58
WP_010882311.1	5wk6_W	47	34
WP_010882311.1	5wk6_V	37	58
WP_010882311.1	5wk6_V	47	34
WP_010882311.1	5wk6_U	37	58
WP_010882311.1	5wk6_U	47	34
WP_010882311.1	5wk6_T	37	58
WP_010882311.1	5wk6_T	47	34
WP_010882311.1	5wk6_S	37	58
WP_010882311.1	5wk6_S	47	34
WP_010882311.1	5wk6_R	37	58
WP_010882311.1	5wk6_R	47	34
WP_010882311.1	5wk6_Q	37	58
WP_010882311.1	5wk6_Q	47	34
WP_010882311.1	5wk6_P	37	58
WP_010882311.1	5wk6_P	47	34
WP_010882311.1	5wk6_O	37	58
WP_010882311.1	5wk6_O	47	34
WP_010882311.1	5wk6_N	37	58
WP_010882311.1	5wk6_N	47	34
WP_010882311.1	5wk6_M	37	58
WP_010882311.1	5wk6_M	47	34
WP_010882311.1	5wk6_L	37	58
WP_010882311.1	5wk6_L	47	34
WP_010882311.1	5wk6_K	37	58
WP_010882311.1	5wk6_K	47	34
WP_010882311.1	5wk6_J	37	58
WP_010882311.1	5wk6_J	47	34
WP_010882311.1	5wk6_I	37	58
WP_010882311.1	5wk6_I	47	34
WP_010882311.1	5wk6_H	37	58
WP_010882311.1	5wk6_H	47	34
WP_010882311.1	5wk6_G	37	58
WP_010882311.1	5wk6_G	47	34
WP_010882311.1	5wk6_F	37	58
WP_010882311.1	5wk6_F	47	34
WP_010882311.1	5wk6_E	37	58
WP_010882311.1	5wk6_E	47	34
WP_010882311.1	5wk6_D	37	58
WP_010882311.1	5wk6_D	47	34
WP_010882311.1	5wk6_C	37	58
WP_010882311.1	5wk6_C	47	34
WP_010882311.1	5wk6_B	37	58
WP_010882311.1	5wk6_B	47	34
WP_010882311.1	5wk6_A	37	58
WP_010882311.1	5wk6_A	47	34
WP_010882311.1	5wk5_o	37	58
WP_010882311.1	5wk5_o	47	34
WP_010882311.1	5wk5_n	37	58
WP_010882311.1	5wk5_n	47	34
WP_010882311.1	5wk5_m	37	58
WP_010882311.1	5wk5_m	47	34
WP_010882311.1	5wk5_l	37	58
WP_010882311.1	5wk5_l	47	34
WP_010882311.1	5wk5_k	37	58
WP_010882311.1	5wk5_k	47	34
WP_010882311.1	5wk5_j	37	58
WP_010882311.1	5wk5_j	47	34
WP_010882311.1	5wk5_i	37	58
WP_010882311.1	5wk5_i	47	34
WP_010882311.1	5wk5_h	37	58
WP_010882311.1	5wk5_h	47	34
WP_010882311.1	5wk5_g	37	58
WP_010882311.1	5wk5_g	47	34
WP_010882311.1	5wk5_f	37	58
WP_010882311.1	5wk5_f	47	34
WP_010882311.1	5wk5_e	37	58
WP_010882311.1	5wk5_e	47	34
WP_010882311.1	5wk5_d	37	58
WP_010882311.1	5wk5_d	47	34
WP_010882311.1	5wk5_c	37	58
WP_010882311.1	5wk5_c	47	34
WP_010882311.1	5wk5_b	37	58
WP_010882311.1	5wk5_b	47	34
WP_010882311.1	5wk5_a	37	58
WP_010882311.1	5wk5_a	47	34
WP_010882311.1	5wk5_Z	37	58
WP_010882311.1	5wk5_Z	47	34
WP_010882311.1	5wk5_Y	37	58
WP_010882311.1	5wk5_Y	47	34
WP_010882311.1	5wk5_X	37	58
WP_010882311.1	5wk5_X	47	34
WP_010882311.1	5wk5_W	37	58
WP_010882311.1	5wk5_W	47	34
WP_014342286.1	6xyn_A	32	40
WP_014342286.1	5jgp_A	32	40
WP_014342286.1	5jef_B	32	40
WP_014342286.1	5jef_A	32	40
WP_014342286.1	5iji_A	32	40
WP_010882067.1	4v4n_Ak	32	9
WP_010881558.1	1gz0_H	45	55
WP_010881558.1	1gz0_G	45	55
WP_010881558.1	1gz0_F	45	55
WP_010881558.1	1gz0_E	45	55
WP_010881558.1	1gz0_D	45	55
WP_010881558.1	1gz0_C	45	55
WP_010881558.1	1gz0_B	45	55
WP_010881558.1	1gz0_A	45	55
WP_010881558.1	1zjr_A	33	55
WP_010881558.1	2i6d_A	35	52
WP_010881558.1	7edc_A	30	61
WP_010881558.1	2ha8_B	30	50
WP_010881558.1	2ha8_A	30	50
WP_010881558.1	1v2x_A	34	49
WP_010881558.1	5l0z_B	30	48
WP_010881558.1	5l0z_A	30	48
WP_010881558.1	5kzk_B	30	48
WP_010881558.1	5kzk_A	30	48
WP_010881558.1	1ipa_A	29	77
WP_010881558.1	4x3m_B	34	49
WP_010881558.1	4x3m_A	34	49
WP_010881558.1	4x3l_B	34	49
WP_010881558.1	4x3l_A	34	49
WP_010881558.1	1x7p_B	31	55
WP_010881558.1	1x7p_A	31	55
WP_010881558.1	1x7o_B	31	55
WP_010881558.1	1x7o_A	31	55
WP_010881558.1	3gyq_B	30	48
WP_010881558.1	3gyq_A	30	48
WP_010881558.1	3nk7_B	30	51
WP_010881558.1	3nk7_A	30	51
WP_010881558.1	3nk6_B	30	51
WP_010881558.1	3nk6_A	30	51
WP_010881558.1	3ic6_A	35	26
WP_010881558.1	4cng_B	23	49
WP_010881558.1	4cng_A	23	49
WP_010881558.1	4cnf_B	23	49
WP_010881558.1	4cnf_A	23	49
WP_010881558.1	4pzk_B	37	18
WP_010881558.1	4pzk_A	37	18
WP_010881558.1	7e3t_A	25	46
WP_010881558.1	7oi6_1	41	17
WP_010881558.1	7oi6_1	30	29
WP_010881558.1	7oi6_z	41	17
WP_010881558.1	7oi6_z	30	29
WP_010881558.1	5gm8_D	34	16
WP_010881558.1	5gm8_C	34	16
WP_010881558.1	5gm8_B	34	16
WP_010881558.1	5gm8_A	34	16
WP_010881558.1	5gmb_A	34	16
WP_010881558.1	5gmc_D	34	16
WP_010881558.1	5gmc_C	34	16
WP_010881558.1	5gmc_B	34	16
WP_010881558.1	5gmc_A	34	16
WP_010881558.1	4n23_C	30	22
WP_010881558.1	4n23_B	30	22
WP_010881558.1	4n23_A	30	22
WP_010881558.1	4n21_F	30	22
WP_010881558.1	4n21_E	30	22
WP_010881558.1	4n21_D	30	22
WP_010881558.1	4n21_C	30	22
WP_010881558.1	4n21_B	30	22
WP_010881558.1	4n21_A	30	22
WP_010881558.1	6yxy_EE	36	16
WP_010881558.1	6yxx_EE	36	16
WP_010881558.1	7aoi_XO	36	16
WP_010881558.1	7am2_BX	34	16
WP_010881558.1	7am2_BY	34	16
WP_010881558.1	5co4_A	26	57
WP_010881558.1	5co4_B	26	57
WP_010881558.1	3ilk_B	30	17
WP_010881558.1	3ilk_A	30	17
WP_010881558.1	4g2k_C	31	20
WP_010881558.1	4g2k_B	31	20
WP_010881558.1	4g2k_A	31	20
WP_010881548.1	2bri_B	30	88
WP_010881548.1	2bri_A	30	88
WP_010881548.1	2bmu_B	30	88
WP_010881548.1	2bmu_A	30	88
WP_010881548.1	2brx_B	30	88
WP_010881548.1	2brx_A	30	88
WP_010881548.1	2ji5_B	30	88
WP_010881548.1	2ji5_A	30	88
WP_010881548.1	2ij9_B	31	86
WP_010881548.1	2ij9_A	31	86
WP_010881548.1	2j4l_L	32	61
WP_010881548.1	2j4l_K	32	61
WP_010881548.1	2j4l_J	32	61
WP_010881548.1	2j4l_I	32	61
WP_010881548.1	2j4l_H	32	61
WP_010881548.1	2j4l_G	32	61
WP_010881548.1	2j4l_F	32	61
WP_010881548.1	2j4l_E	32	61
WP_010881548.1	2j4l_D	32	61
WP_010881548.1	2j4l_C	32	61
WP_010881548.1	2j4l_B	32	61
WP_010881548.1	2j4l_A	32	61
WP_010881548.1	2j4k_F	32	61
WP_010881548.1	2j4k_E	32	61
WP_010881548.1	2j4k_D	32	61
WP_010881548.1	2j4k_C	32	61
WP_010881548.1	2j4k_B	32	61
WP_010881548.1	2j4k_A	32	61
WP_010881548.1	2j4j_F	32	61
WP_010881548.1	2j4j_E	32	61
WP_010881548.1	2j4j_D	32	61
WP_010881548.1	2j4j_C	32	61
WP_010881548.1	2j4j_B	32	61
WP_010881548.1	2j4j_A	32	61
WP_010881548.1	1ybd_C	31	46
WP_010881548.1	1ybd_B	31	46
WP_010881548.1	1ybd_A	31	46
WP_010881548.1	4a7x_F	25	63
WP_010881548.1	4a7x_E	25	63
WP_010881548.1	4a7x_D	25	63
WP_010881548.1	4a7x_C	25	63
WP_010881548.1	4a7x_B	25	63
WP_010881548.1	4a7x_A	25	63
WP_010881548.1	4a7w_B	25	63
WP_010881548.1	4a7w_A	25	63
WP_010881548.1	6rkd_L	35	22
WP_010881548.1	6rkd_J	35	22
WP_010881548.1	6rkd_H	35	22
WP_010881548.1	6rkd_F	35	22
WP_010881548.1	6rkd_D	35	22
WP_010881548.1	6rkd_B	35	22
WP_010881548.1	5o5w_B	35	22
WP_010881548.1	4ndr_B	35	22
WP_010881548.1	4ndq_B	35	22
WP_010881548.1	4ndp_B	35	22
WP_010881548.1	4ndo_B	35	22
WP_010881548.1	2ogx_B	35	22
WP_010881548.1	7zse_B	35	22
WP_010881548.1	7zr4_B	35	22
WP_010881548.1	7z5j_L	35	22
WP_010881548.1	7z5j_J	35	22
WP_010881548.1	7z5j_H	35	22
WP_010881548.1	7z5j_F	35	22
WP_010881548.1	7z5j_D	35	22
WP_010881548.1	7z5j_B	35	22
WP_010881548.1	6rke_L	35	22
WP_010881548.1	6rke_J	35	22
WP_010881548.1	6rke_H	35	22
WP_010881548.1	6rke_F	35	22
WP_010881548.1	6rke_D	35	22
WP_010881548.1	6rke_B	35	22
WP_010881548.1	6rj4_F	35	22
WP_010881548.1	6rj4_D	35	22
WP_010881548.1	6rj4_B	35	22
WP_010881548.1	6h8h_B	35	22
WP_010881548.1	6h8b_B	35	22
WP_010881548.1	6h73_B	35	22
WP_010881548.1	6h6w_B	35	22
WP_010881548.1	6gx4_B	35	22
WP_010881548.1	6gwv_Q	35	22
WP_010881548.1	6gwv_O	35	22
WP_010881548.1	6gwv_N	35	22
WP_010881548.1	6gwv_K	35	22
WP_010881548.1	6gwv_I	35	22
WP_010881548.1	6gwv_H	35	22
WP_010881548.1	6gwv_E	35	22
WP_010881548.1	6gwv_C	35	22
WP_010881548.1	6gwv_B	35	22
WP_010881548.1	6gwb_B	35	22
WP_010881548.1	6guj_B	35	22
WP_010881548.1	6gu5_B	35	22
WP_010881548.1	6ris_B	35	22
WP_010881548.1	4f6t_B	35	22
WP_010881548.1	7zqq_B	35	22
WP_010881548.1	6h74_B	35	22
WP_010881548.1	6yt3_B	35	22
WP_010881548.1	3ek6_F	30	24
WP_010881548.1	3ek6_E	30	24
WP_010881548.1	3ek6_D	30	24
WP_010881548.1	3ek6_C	30	24
WP_010881548.1	3ek6_B	30	24
WP_010881548.1	3ek6_A	30	24
WP_010881548.1	3ek5_F	30	24
WP_010881548.1	3ek5_E	30	24
WP_010881548.1	3ek5_D	30	24
WP_010881548.1	3ek5_C	30	24
WP_010881548.1	3ek5_B	30	24
WP_010881548.1	3ek5_A	30	24
WP_010881548.1	2a1f_F	35	25
WP_010881548.1	2a1f_E	35	25
WP_010881548.1	2a1f_D	35	25
WP_010881548.1	2a1f_C	35	25
WP_010881548.1	2a1f_B	35	25
WP_010881548.1	2a1f_A	35	25
WP_010881548.1	1z9d_C	24	68
WP_010881548.1	1z9d_B	24	68
WP_010881548.1	1z9d_A	24	68
WP_010881548.1	7bl7_H	28	48
WP_010881548.1	7bl7_G	28	48
WP_010881548.1	7bl7_L	28	48
WP_010881548.1	7bl7_K	28	48
WP_010881548.1	7bl7_J	28	48
WP_010881548.1	7bl7_I	28	48
WP_010881548.1	7bl7_C	28	48
WP_010881548.1	7bl7_D	28	48
WP_010881548.1	7bl7_E	28	48
WP_010881548.1	7bl7_F	28	48
WP_010881548.1	7bl7_A	28	48
WP_010881548.1	7bl7_B	28	48
WP_010881548.1	7bix_L	28	48
WP_010881548.1	7bix_K	28	48
WP_010881548.1	7bix_J	28	48
WP_010881548.1	7bix_I	28	48
WP_010881548.1	7bix_H	28	48
WP_010881548.1	7bix_G	28	48
WP_010881548.1	7bix_F	28	48
WP_010881548.1	7bix_E	28	48
WP_010881548.1	7bix_D	28	48
WP_010881548.1	7bix_C	28	48
WP_010881548.1	7bix_B	28	48
WP_010881548.1	7bix_A	28	48
WP_010881548.1	7bes_C	28	48
WP_010881548.1	7bes_B	28	48
WP_010881548.1	7bes_A	28	48
WP_010881548.1	3nwy_F	28	48
WP_010881548.1	3nwy_E	28	48
WP_010881548.1	3nwy_D	28	48
WP_010881548.1	3nwy_C	28	48
WP_010881548.1	3nwy_B	28	48
WP_010881548.1	3nwy_A	28	48
WP_010881548.1	2v4y_F	31	23
WP_010881548.1	2v4y_E	31	23
WP_010881548.1	2v4y_D	31	23
WP_010881548.1	2v4y_C	31	23
WP_010881548.1	2v4y_B	31	23
WP_010881548.1	2v4y_A	31	23
WP_010881548.1	2bnf_B	31	23
WP_010881548.1	2bnf_A	31	23
WP_010881548.1	2bne_B	31	23
WP_010881548.1	2bne_A	31	23
WP_010881548.1	2bnd_B	31	23
WP_010881548.1	2bnd_A	31	23
WP_010881548.1	3ll5_D	23	41
WP_010881548.1	3ll5_C	23	41
WP_010881548.1	3ll5_B	23	41
WP_010881548.1	3ll5_A	23	41
WP_010881548.1	3lkk_B	23	41
WP_010881548.1	3lkk_A	23	41
WP_010881548.1	2jjx_C	25	49
WP_010881548.1	2jjx_B	25	49
WP_010881548.1	2jjx_A	25	49
WP_010881548.1	7lnv_C	30	20
WP_010881548.1	7lnv_B	30	20
WP_010881548.1	7lnv_A	30	20
WP_010881548.1	7lnu_B	30	20
WP_010881548.1	7lnu_A	30	20
WP_010881548.1	7lnt_B	30	20
WP_010881548.1	7lnt_A	30	20
WP_010881548.1	7n9d_B	30	20
WP_010881548.1	7n9d_A	30	20
WP_010881548.1	7lnx_B	30	20
WP_010881548.1	7lnx_A	30	20
WP_010881548.1	7lnw_B	30	20
WP_010881548.1	7lnw_A	30	20
WP_010881548.1	7tgh_T2	32	25
WP_010881548.1	5yei_E	30	31
WP_010881548.1	5yei_A	30	31
WP_010881548.1	5yei_G	30	31
WP_010881548.1	5yei_C	30	31
WP_010882005.1	5o16_B	38	17
WP_010882005.1	5o16_A	38	17
WP_010882005.1	5o15_B	38	17
WP_010882005.1	5o15_A	38	17
WP_010881990.1	1hjp_A	33	80
WP_010881990.1	1c7y_A	33	80
WP_010881990.1	1bdx_D	33	80
WP_010881990.1	1bdx_C	33	80
WP_010881990.1	1bdx_B	33	80
WP_010881990.1	1bdx_A	33	80
WP_010881990.1	1cuk_A	32	80
WP_010881990.1	1d8l_B	39	56
WP_010881990.1	1d8l_A	39	56
WP_010881990.1	7oa5_H	30	68
WP_010881990.1	7oa5_G	30	68
WP_010881990.1	7oa5_F	30	68
WP_010881990.1	7oa5_E	30	68
WP_010881990.1	7oa5_D	30	68
WP_010881990.1	7oa5_C	30	68
WP_010881990.1	7oa5_B	30	68
WP_010881990.1	7oa5_A	30	68
WP_010881990.1	2h5x_D	29	73
WP_010881990.1	2h5x_C	29	73
WP_010881990.1	2h5x_B	29	73
WP_010881990.1	2h5x_A	29	73
WP_010881990.1	2zte_A	29	73
WP_010881990.1	2ztd_B	29	73
WP_010881990.1	2ztd_A	29	73
WP_010881990.1	2ztc_D	29	73
WP_010881990.1	2ztc_C	29	73
WP_010881990.1	2ztc_B	29	73
WP_010881990.1	2ztc_A	29	73
WP_010881990.1	1ixr_B	40	39
WP_010881990.1	1ixr_A	40	39
WP_010881990.1	3b0x_A	38	27
WP_010881990.1	3auo_B	38	27
WP_010881990.1	3auo_A	38	27
WP_010881990.1	3au6_A	38	27
WP_010881990.1	3au2_A	38	27
WP_010881990.1	3b0y_A	38	27
WP_010881990.1	7tc0_A	28	33
WP_010881990.1	7tbz_A	28	33
WP_010881990.1	7tby_A	28	33
WP_010881990.1	7tbw_A	28	33
WP_010881990.1	7roq_A	28	33
WP_010881990.1	5xjy_A	28	33
WP_010881990.1	4gfj_A	29	23
WP_010881990.1	8dfb_B	29	23
WP_010881990.1	8dfb_A	29	23
WP_010881990.1	8df9_B	29	23
WP_010881990.1	8df9_A	29	23
WP_010881990.1	8df8_B	29	23
WP_010881990.1	8df8_A	29	23
WP_010881990.1	8df7_B	29	23
WP_010881990.1	8df7_A	29	23
WP_010881990.1	5hm5_A	29	23
WP_010881990.1	5zvq_A	70	8
WP_010881990.1	6vde_B	28	43
WP_010881990.1	6vde_A	28	43
WP_010881980.1	5tsj_N	29	38
WP_010881980.1	5gas_N	29	38
WP_010881980.1	5gar_N	29	38
WP_010881980.1	6pe5_A	24	35
WP_010881980.1	6pe4_A	24	35
WP_010881980.1	6m0s_A	24	35
WP_010881980.1	6m0r_A	24	35
WP_010881980.1	7tmt_a	24	35
WP_010881980.1	7tms_a	24	35
WP_010881980.1	7tmr_a	24	35
WP_010881980.1	7tap_A	24	35
WP_010881980.1	7tao_A	24	35
WP_010881980.1	7fdc_Q	24	35
WP_010881980.1	7fdb_Q	24	35
WP_010881980.1	7fda_Q	24	35
WP_010881980.1	6c6l_A	24	35
WP_010881980.1	5voz_b	24	35
WP_010881980.1	5voy_b	24	35
WP_010881980.1	5vox_b	24	35
WP_010881980.1	3j9v_b	24	35
WP_010881980.1	3j9u_b	24	35
WP_010881980.1	3j9t_b	24	35
WP_010881980.1	6o7t_a	24	35
WP_010881980.1	6o7x_a	23	38
WP_010881980.1	6o7w_a	23	38
WP_010881980.1	6o7v_a	23	38
WP_010881980.1	6o7u_a	23	38
WP_010881980.1	6r10_N	27	38
WP_010881980.1	6r0z_N	27	38
WP_010881980.1	6r0y_N	27	38
WP_010881980.1	6r0w_N	27	38
WP_010881980.1	6qum_N	27	38
WP_010881980.1	6ly9_N	27	38
WP_010881980.1	5y60_N	27	38
WP_010881980.1	5y5z_N	27	38
WP_010881980.1	5y5x_N	27	38
